Word Spacing,Size,Pen Pressure,Baseline
178.0953762,"{'Avg Width': 0.4253543340946335, 'Avg Height': 0.9550000000000001}",LOW,STRAIGHT
384.5965145,"{'Avg Width': 0.7338811216355576, 'Avg Height': 0.9941938574681776}",HIGH,STRAIGHT
657.979483,"{'Avg Width': 0.5072061943759181, 'Avg Height': 0.7107113897354457}",LOW,DESCENDING
797.6966842,"{'Avg Width': 0.3439280666457114, 'Avg Height': 0.42593808025441887}",LOW,STRAIGHT
110.551968,"{'Avg Width': 0.4141392525671792, 'Avg Height': 0.5379252212320993}",HIGH,STRAIGHT
218.7054794,"{'Avg Width': 0.37583934199242486, 'Avg Height': 0.8895780734271852}",LOW,STRAIGHT
209.4075023,"{'Avg Width': 0.3993792808943677, 'Avg Height': 0.577140052988293}",LOW,STRAIGHT
321.786824,"{'Avg Width': 0.3518297075900919, 'Avg Height': 0.7036388701457994}",HIGH,STRAIGHT
320.3501358,"{'Avg Width': 1.1976441541836884, 'Avg Height': 1.0077878995330547}",HIGH,STRAIGHT
517.9100746,"{'Avg Width': 0.5406270957769915, 'Avg Height': 0.5086964630071011}",LOW,DESCENDING
129.6406966,"{'Avg Width': 0.41066200288842836, 'Avg Height': 0.5558364475176074}",LOW,ASSENDING
560.645893,"{'Avg Width': 1.4410652114606184, 'Avg Height': 1.687364656804134}",HIGH,STRAIGHT
141.9988752,"{'Avg Width': 0.4489060284542332, 'Avg Height': 0.7128211860143949}",HIGH,STRAIGHT
309.4933577,"{'Avg Width': 0.274147512005917, 'Avg Height': 0.7617880413635413}",LOW,STRAIGHT
402.9031054,"{'Avg Width': 0.3721894089670205, 'Avg Height': 0.955}",LOW,STRAIGHT
424.5749747,"{'Avg Width': 0.733994238524693, 'Avg Height': 0.6212588268839938}",HIGH,STRAIGHT
206.2153451,"{'Avg Width': 0.48566256779385153, 'Avg Height': 1.1423929428185875}",LOW,DESCENDING
159.8929987,"{'Avg Width': 0.2292656853210539, 'Avg Height': 0.46302452132273736}",HIGH,STRAIGHT
268.2074346,"{'Avg Width': 0.8233159537762544, 'Avg Height': 1.0925145324396646}",LOW,STRAIGHT
306.7355535,"{'Avg Width': 7.137433392060471, 'Avg Height': 6.755798461936447}",LOW,STRAIGHT
117.934575,"{'Avg Width': 0.23597809482591428, 'Avg Height': 0.7924769597840153}",LOW,STRAIGHT
316.4857784,"{'Avg Width': 0.3994170723697859, 'Avg Height': 0.6930400901351}",LOW,STRAIGHT
258.7871215,"{'Avg Width': 0.8448045759196086, 'Avg Height': 2.3982900182173266}",LOW,STRAIGHT
384.1632028,"{'Avg Width': 0.5440867021550918, 'Avg Height': 0.8176765257511664}",LOW,DESCENDING
438.3936032,"{'Avg Width': 1.7525570652633196, 'Avg Height': 1.0358140907759075}",LOW,STRAIGHT
345.7086515,"{'Avg Width': 0.7680081550673915, 'Avg Height': 2.0231680110997603}",LOW,STRAIGHT
314.8205838,"{'Avg Width': 0.35323347131162525, 'Avg Height': 0.4290348166620192}",HIGH,DESCENDING
70.71067812,"{'Avg Width': 0.24896041885679293, 'Avg Height': 0.707270121553117}",LOW,STRAIGHT
291.1635792,"{'Avg Width': 0.40515151515151515, 'Avg Height': 0.955}",LOW,STRAIGHT
373.2209288,"{'Avg Width': 0.31296772410350043, 'Avg Height': 1.0167449899880487}",LOW,STRAIGHT
400.312378,"{'Avg Width': 0.2490883547246628, 'Avg Height': 0.343418982086055}",LOW,STRAIGHT
142.8303586,"{'Avg Width': 0.6267003072977518, 'Avg Height': 1.2148160715571585}",LOW,STRAIGHT
240.2530936,"{'Avg Width': 0.3152931748972364, 'Avg Height': 0.5746835533537773}",LOW,STRAIGHT
415.353803,"{'Avg Width': 0.6782303650759008, 'Avg Height': 1.6847522579050793}",LOW,STRAIGHT
337.6106112,"{'Avg Width': 0.5212848916486044, 'Avg Height': 1.04223834124707}",HIGH,STRAIGHT
255.1803284,"{'Avg Width': 0.5495996807498017, 'Avg Height': 2.088327631737099}",HIGH,STRAIGHT
414.4076326,"{'Avg Width': 0.631432289541867, 'Avg Height': 0.7451705158666714}",LOW,ASSENDING
133.9290857,"{'Avg Width': 0.7697260353786938, 'Avg Height': 1.3357871263876024}",LOW,STRAIGHT
340.0484365,"{'Avg Width': 0.509477299175442, 'Avg Height': 0.9121713859619631}",HIGH,DESCENDING
491.5930509,"{'Avg Width': 1.0021421136267195, 'Avg Height': 1.3180868205237086}",LOW,STRAIGHT
349.7541955,"{'Avg Width': 0.5499513958434973, 'Avg Height': 0.6931781233421231}",LOW,STRAIGHT
366.6677049,"{'Avg Width': 0.2693230364001618, 'Avg Height': 0.6785162198069122}",LOW,STRAIGHT
381.5072818,"{'Avg Width': 0.6616437944296222, 'Avg Height': 1.2194294860484076}",LOW,STRAIGHT
491.1024598,"{'Avg Width': 0.4077307029722802, 'Avg Height': 0.7428462988035336}",LOW,STRAIGHT
419.4704638,"{'Avg Width': 1.9253701433889325, 'Avg Height': 2.516517748881514}",LOW,STRAIGHT
168.490787,"{'Avg Width': 0.3931893676680403, 'Avg Height': 0.5480389067799712}",LOW,STRAIGHT
415.0880097,"{'Avg Width': 0.35218352946918, 'Avg Height': 0.5474790260296376}",HIGH,STRAIGHT
276.8410477,"{'Avg Width': 0.5252491912625386, 'Avg Height': 0.827575531807531}",HIGH,STRAIGHT
27.29468813,"{'Avg Width': 0.520370368021091, 'Avg Height': 0.9588070718060421}",LOW,STRAIGHT
332.19575,"{'Avg Width': 0.6533912522507506, 'Avg Height': 1.0893573353248318}",HIGH,STRAIGHT
34.90721162,"{'Avg Width': 0.600354580880747, 'Avg Height': 2.3843011357517407}",LOW,STRAIGHT
250.435877,"{'Avg Width': 0.5032100801644547, 'Avg Height': 0.5976156492305112}",LOW,STRAIGHT
418.075415,"{'Avg Width': 0.718200176474042, 'Avg Height': 0.5601465476711922}",LOW,STRAIGHT
165.6230469,"{'Avg Width': 0.4829775794405239, 'Avg Height': 1.2254984336169361}",HIGH,DESCENDING
389.7379565,"{'Avg Width': 0.5419755460194424, 'Avg Height': 0.6978190693165391}",LOW,DESCENDING
257.1693618,"{'Avg Width': 0.5206131331094803, 'Avg Height': 1.2945740123461649}",LOW,STRAIGHT
272.8560266,"{'Avg Width': 0.9561731033559682, 'Avg Height': 0.9493232233374853}",LOW,STRAIGHT
400.4165501,"{'Avg Width': 0.23952915024728408, 'Avg Height': 0.6129322383492354}",LOW,STRAIGHT
187.886443,"{'Avg Width': 0.36433152211700304, 'Avg Height': 0.9600007455345883}",LOW,STRAIGHT
286.7542502,"{'Avg Width': 0.6642181261386897, 'Avg Height': 1.4167720747959824}",HIGH,STRAIGHT
324.7843939,"{'Avg Width': 0.2958123411405566, 'Avg Height': 0.8603957359225067}",LOW,STRAIGHT
279.7110519,"{'Avg Width': 0.2983360829441313, 'Avg Height': 0.4922894628964666}",HIGH,STRAIGHT
334.8327941,"{'Avg Width': 0.3435565053459011, 'Avg Height': 0.5998412366206974}",HIGH,STRAIGHT
452.1997044,"{'Avg Width': 0.2553413733112533, 'Avg Height': 0.4134632861476805}",HIGH,STRAIGHT
43.71271304,"{'Avg Width': 0.28760421914132095, 'Avg Height': 0.7438957411050701}",LOW,STRAIGHT
403.4203667,"{'Avg Width': 0.7741200705606064, 'Avg Height': 2.0211997685925054}",LOW,STRAIGHT
200.5662904,"{'Avg Width': 0.14053880749120373, 'Avg Height': 0.30620319584573497}",LOW,STRAIGHT
204.8462838,"{'Avg Width': 0.10847972767844857, 'Avg Height': 0.42023060269239126}",LOW,STRAIGHT
258.7163095,"{'Avg Width': 0.16389058778683646, 'Avg Height': 0.45774919055810626}",LOW,DESCENDING
207.5308714,"{'Avg Width': 0.42158961577544785, 'Avg Height': 0.7946475728515833}",HIGH,STRAIGHT
435.0025688,"{'Avg Width': 0.16658744103313142, 'Avg Height': 0.3525068918799214}",LOW,STRAIGHT
271.26227,"{'Avg Width': 0.8054228135616416, 'Avg Height': 1.1552752022849646}",HIGH,STRAIGHT
366.7632668,"{'Avg Width': 0.2683771438772188, 'Avg Height': 0.8758240440104651}",LOW,STRAIGHT
197.7524325,"{'Avg Width': 1.7840904224678327, 'Avg Height': 1.3496937923946777}",LOW,STRAIGHT
399.7972126,"{'Avg Width': 0.3826595051247397, 'Avg Height': 0.8257840012646617}",HIGH,STRAIGHT
783.0459757,"{'Avg Width': 0.3547709839779496, 'Avg Height': 0.8326467570833563}",LOW,STRAIGHT
128.8704701,"{'Avg Width': 0.6077658988829572, 'Avg Height': 0.866694246624627}",LOW,STRAIGHT
195.238614,"{'Avg Width': 0.42150682142849677, 'Avg Height': 0.6021256903446878}",LOW,DESCENDING
78.0,"{'Avg Width': 0.8306263388340532, 'Avg Height': 1.4267098049453735}",HIGH,STRAIGHT
262.9715997,"{'Avg Width': 0.3338760298756765, 'Avg Height': 0.9861712735944427}",HIGH,STRAIGHT
525.7971041,"{'Avg Width': 0.3518571898560163, 'Avg Height': 1.2647735137939222}",LOW,STRAIGHT
319.4670939,"{'Avg Width': 0.5950421498145483, 'Avg Height': 1.4408511911652055}",LOW,STRAIGHT
252.8347235,"{'Avg Width': 1.0275475120045834, 'Avg Height': 1.1727660949702972}",HIGH,STRAIGHT
71.0,"{'Avg Width': 0.46380650393709166, 'Avg Height': 1.310963046244747}",HIGH,STRAIGHT
619.5046408,"{'Avg Width': 1.3580200368851236, 'Avg Height': 3.054529176065007}",HIGH,STRAIGHT
78.6022875,"{'Avg Width': 0.14865786190778266, 'Avg Height': 0.49000321018689}",LOW,STRAIGHT
278.7979463,"{'Avg Width': 1.070523891288872, 'Avg Height': 2.9782957603616267}",LOW,DESCENDING
295.1187763,"{'Avg Width': 0.29453332492706147, 'Avg Height': 0.6539342048739473}",LOW,STRAIGHT
302.6720407,"{'Avg Width': 0.5033047652020829, 'Avg Height': 0.8951042919349933}",HIGH,STRAIGHT
346.9473917,"{'Avg Width': 0.6428924027863303, 'Avg Height': 1.7385291183280658}",LOW,STRAIGHT
393.0428574,"{'Avg Width': 0.7577534280370144, 'Avg Height': 0.8605805274727885}",LOW,STRAIGHT
292.5504085,"{'Avg Width': 0.625718865899768, 'Avg Height': 0.8183452480083478}",LOW,STRAIGHT
382.1042027,"{'Avg Width': 0.18292872719409375, 'Avg Height': 0.5535045294447332}",LOW,STRAIGHT
474.9029094,"{'Avg Width': 0.6587112177158323, 'Avg Height': 2.5522111565612864}",LOW,STRAIGHT
139.3934346,"{'Avg Width': 0.5489771304250918, 'Avg Height': 0.47908113539942865}",LOW,ASSENDING
493.7003193,"{'Avg Width': 0.7332898434071622, 'Avg Height': 0.8593641456093197}",LOW,STRAIGHT
370.6930366,"{'Avg Width': 0.3817047535460845, 'Avg Height': 0.6376945159040077}",HIGH,STRAIGHT
245.7997041,"{'Avg Width': 0.24872270103546013, 'Avg Height': 0.46111136469927977}",LOW,STRAIGHT
376.7147211,"{'Avg Width': 0.5692970146272888, 'Avg Height': 0.8836841914454514}",HIGH,STRAIGHT
424.3973857,"{'Avg Width': 0.4424181599998386, 'Avg Height': 0.4923921781087979}",HIGH,STRAIGHT
378.4897935,"{'Avg Width': 0.7706534213021591, 'Avg Height': 1.7059641934868592}",HIGH,STRAIGHT
439.1285656,"{'Avg Width': 0.3833251269080299, 'Avg Height': 0.8858236232609672}",HIGH,STRAIGHT
330.4399139,"{'Avg Width': 0.9302250776577811, 'Avg Height': 0.7976874373963921}",LOW,DESCENDING
330.6050293,"{'Avg Width': 0.9032985172632466, 'Avg Height': 0.9060341604735039}",HIGH,STRAIGHT
223.2748277,"{'Avg Width': 0.6873667063213224, 'Avg Height': 1.0043850064717614}",LOW,STRAIGHT
421.9925395,"{'Avg Width': 0.27090811602047365, 'Avg Height': 0.6886745706584811}",LOW,STRAIGHT
380.1315562,"{'Avg Width': 0.5143900998295579, 'Avg Height': 0.7930802244856603}",LOW,STRAIGHT
290.6423231,"{'Avg Width': 1.091088006461532, 'Avg Height': 2.1520545839482006}",LOW,DESCENDING
490.4610076,"{'Avg Width': 5.267001133775582, 'Avg Height': 4.922537214815072}",LOW,ASSENDING
400.2246129,"{'Avg Width': 0.9296233549004677, 'Avg Height': 1.1192904537927497}",HIGH,DESCENDING
341.7718727,"{'Avg Width': 0.9016041467399144, 'Avg Height': 1.0705653073950052}",HIGH,STRAIGHT
329.8147748,"{'Avg Width': 0.183066927211164, 'Avg Height': 0.37340681680906956}",HIGH,STRAIGHT
370.9668142,"{'Avg Width': 0.6865717336678062, 'Avg Height': 0.9700823262348196}",HIGH,STRAIGHT
487.4798538,"{'Avg Width': 0.47235846330393116, 'Avg Height': 0.7760422729357619}",HIGH,STRAIGHT
381.1469388,"{'Avg Width': 5.038372207619378, 'Avg Height': 9.11729318085738}",LOW,STRAIGHT
349.6672591,"{'Avg Width': 0.44099969249741827, 'Avg Height': 1.0401742944224388}",HIGH,DESCENDING
113.7226447,"{'Avg Width': 0.517067041285647, 'Avg Height': 0.858743870876225}",LOW,STRAIGHT
320.5581922,"{'Avg Width': 4.417279535116689, 'Avg Height': 3.7178094035969758}",LOW,DESCENDING
56.0,"{'Avg Width': 0.42396792837275654, 'Avg Height': 0.6782591497169068}",HIGH,STRAIGHT
420.3362184,"{'Avg Width': 0.6998915543849534, 'Avg Height': 0.6455999204868308}",LOW,STRAIGHT
255.1741538,"{'Avg Width': 0.6541640964796123, 'Avg Height': 0.5134676056980494}",HIGH,STRAIGHT
145.0067041,"{'Avg Width': 0.7221641890787046, 'Avg Height': 0.964064675380775}",LOW,STRAIGHT
232.557974,"{'Avg Width': 1.9193657823500396, 'Avg Height': 5.626132122133195}",HIGH,STRAIGHT
331.5626086,"{'Avg Width': 0.21722345872566617, 'Avg Height': 0.44664068180691474}",LOW,STRAIGHT
269.6573456,"{'Avg Width': 1.4004676467556505, 'Avg Height': 2.027148056517326}",LOW,STRAIGHT
423.7385283,"{'Avg Width': 0.5536359606621152, 'Avg Height': 0.955}",LOW,STRAIGHT
346.228316,"{'Avg Width': 0.4679210878752231, 'Avg Height': 0.4380619044597771}",HIGH,STRAIGHT
102.515869,"{'Avg Width': 0.28123970387782254, 'Avg Height': 0.5725601905339223}",HIGH,STRAIGHT
460.2982331,"{'Avg Width': 0.3336774674832452, 'Avg Height': 0.5985452154368844}",LOW,STRAIGHT
230.0901932,"{'Avg Width': 0.498782167122458, 'Avg Height': 0.556211144016399}",HIGH,STRAIGHT
200.5243127,"{'Avg Width': 1.4935596132225597, 'Avg Height': 2.2621252411655446}",HIGH,STRAIGHT
702.31688,"{'Avg Width': 0.27919734550751496, 'Avg Height': 0.4730214543212422}",LOW,STRAIGHT
43.0,"{'Avg Width': 0.5969196685740323, 'Avg Height': 1.171486771086787}",HIGH,STRAIGHT
191.9114159,"{'Avg Width': 0.28592265440316456, 'Avg Height': 0.7374307796024065}",HIGH,STRAIGHT
488.7849649,"{'Avg Width': 0.6655915870711235, 'Avg Height': 0.8854702969586333}",LOW,DESCENDING
500.7348782,"{'Avg Width': 0.6474075401342985, 'Avg Height': 1.7305850835329464}",LOW,STRAIGHT
348.2295348,"{'Avg Width': 1.5180911378143693, 'Avg Height': 1.7911437254193818}",LOW,STRAIGHT
252.1778665,"{'Avg Width': 0.8602148761922144, 'Avg Height': 1.3249624087694998}",LOW,STRAIGHT
189.1785441,"{'Avg Width': 0.9273044024840998, 'Avg Height': 2.062684856263543}",LOW,STRAIGHT
259.8849021,"{'Avg Width': 0.37646972099041714, 'Avg Height': 0.9789536982837019}",LOW,STRAIGHT
279.3014655,"{'Avg Width': 0.3624694221573976, 'Avg Height': 0.6085512149958384}",LOW,STRAIGHT
334.2504146,"{'Avg Width': 0.5650490004667587, 'Avg Height': 1.5235983809271048}",LOW,DESCENDING
220.0705532,"{'Avg Width': 0.43556773985187236, 'Avg Height': 0.5209978446197582}",LOW,STRAIGHT
496.834691,"{'Avg Width': 0.26143791511330217, 'Avg Height': 0.7032688138850115}",HIGH,STRAIGHT
404.7321613,"{'Avg Width': 0.19672612355442368, 'Avg Height': 0.5206644941195234}",LOW,STRAIGHT
248.3500683,"{'Avg Width': 0.27777349382487776, 'Avg Height': 0.790169930966343}",LOW,STRAIGHT
136.4001466,"{'Avg Width': 2.110977661307174, 'Avg Height': 1.2024526921330132}",HIGH,DESCENDING
546.393631,"{'Avg Width': 0.5641862527564137, 'Avg Height': 1.1737279646602934}",LOW,STRAIGHT
149.4756618,"{'Avg Width': 0.3987901172776151, 'Avg Height': 0.8708276595894958}",LOW,STRAIGHT
318.9442578,"{'Avg Width': 1.0467073760671086, 'Avg Height': 0.7428576366591276}",LOW,STRAIGHT
400.6910628,"{'Avg Width': 1.5754933377823663, 'Avg Height': 1.723306308241255}",LOW,STRAIGHT
295.4665162,"{'Avg Width': 2.4302480951001173, 'Avg Height': 3.3356590607121985}",LOW,DESCENDING
367.7969023,"{'Avg Width': 5.90053353300736, 'Avg Height': 9.91848529021203}",HIGH,STRAIGHT
369.903891,"{'Avg Width': 0.6566484689150289, 'Avg Height': 0.45671530622737977}",LOW,ASSENDING
52.13564213,"{'Avg Width': 0.6812076138676405, 'Avg Height': 1.198313321136844}",LOW,STRAIGHT
664.5487191,"{'Avg Width': 1.2149382752398254, 'Avg Height': 2.0597894148124456}",HIGH,STRAIGHT
299.3864907,"{'Avg Width': 0.3134960363648068, 'Avg Height': 0.9183675047247978}",LOW,STRAIGHT
239.6883082,"{'Avg Width': 1.6348033200972203, 'Avg Height': 4.8204544468265444}",LOW,DESCENDING
585.0949813,"{'Avg Width': 1.0739223317992868, 'Avg Height': 0.9731793881060138}",LOW,STRAIGHT
205.4830499,"{'Avg Width': 0.7842954864796516, 'Avg Height': 1.396683460883114}",LOW,STRAIGHT
313.2978561,"{'Avg Width': 0.30731311950433454, 'Avg Height': 0.6803909189068098}",LOW,STRAIGHT
278.0535064,"{'Avg Width': 0.43976681300281956, 'Avg Height': 0.8905292726041897}",LOW,STRAIGHT
377.3437691,"{'Avg Width': 0.5225878488844489, 'Avg Height': 0.6443894767539047}",HIGH,STRAIGHT
665.7694796,"{'Avg Width': 0.2913509708335052, 'Avg Height': 0.8676836015099341}",LOW,DESCENDING
294.5289066,"{'Avg Width': 0.8486511661772006, 'Avg Height': 1.1465926012306715}",LOW,STRAIGHT
423.1339283,"{'Avg Width': 1.0601061812450916, 'Avg Height': 1.660305622233197}",LOW,STRAIGHT
471.3099694,"{'Avg Width': 1.1877772494619059, 'Avg Height': 1.7222548000316045}",LOW,STRAIGHT
493.4029831,"{'Avg Width': 1.186869047398261, 'Avg Height': 1.555739176722926}",LOW,ASSENDING
356.8568361,"{'Avg Width': 0.13347752738200316, 'Avg Height': 0.49568425314018405}",LOW,STRAIGHT
201.5574632,"{'Avg Width': 0.44460835527435977, 'Avg Height': 0.5436303723393865}",LOW,STRAIGHT
259.927454,"{'Avg Width': 1.1603449929829397, 'Avg Height': 1.7505972062437432}",HIGH,STRAIGHT
499.900406,"{'Avg Width': 0.42160197147998135, 'Avg Height': 1.057166585731676}",LOW,STRAIGHT
192.3382437,"{'Avg Width': 0.9965577323095717, 'Avg Height': 0.9502721804187244}",LOW,STRAIGHT
33.48950025,"{'Avg Width': 0.6014230275305253, 'Avg Height': 1.211598993795241}",LOW,STRAIGHT
887.2457382,"{'Avg Width': 0.2519235265197547, 'Avg Height': 0.43495822765855274}",LOW,STRAIGHT
359.9273187,"{'Avg Width': 0.28066923023871526, 'Avg Height': 0.6708688665627816}",LOW,STRAIGHT
325.0503238,"{'Avg Width': 0.2680743573835146, 'Avg Height': 0.5639203183261886}",HIGH,DESCENDING
435.6911397,"{'Avg Width': 0.8380618655949313, 'Avg Height': 1.8116976049051023}",LOW,STRAIGHT
464.4752204,"{'Avg Width': 0.39777844315663885, 'Avg Height': 0.47264802145535456}",LOW,STRAIGHT
341.9558122,"{'Avg Width': 0.8059854665320204, 'Avg Height': 0.8401447624434811}",LOW,STRAIGHT
61.89319973,"{'Avg Width': 0.32616452786134975, 'Avg Height': 0.4900060886226555}",LOW,STRAIGHT
351.4413226,"{'Avg Width': 0.4787233360884254, 'Avg Height': 0.9532697466485354}",LOW,STRAIGHT
381.6843612,"{'Avg Width': 1.3709119510783037, 'Avg Height': 2.0056372411186114}",LOW,STRAIGHT
135.6650287,"{'Avg Width': 1.1334727314446005, 'Avg Height': 1.7247343006775575}",LOW,STRAIGHT
413.1039241,"{'Avg Width': 0.8823725948390695, 'Avg Height': 1.7532190234403615}",LOW,ASSENDING
400.1784423,"{'Avg Width': 0.23606513127128617, 'Avg Height': 0.6003384491303206}",HIGH,STRAIGHT
434.4475818,"{'Avg Width': 0.4863604778087657, 'Avg Height': 0.7145522867814029}",LOW,STRAIGHT
530.3016519,"{'Avg Width': 0.5392743352273804, 'Avg Height': 1.2249887447417303}",LOW,STRAIGHT
327.0860871,"{'Avg Width': 1.4124204124564939, 'Avg Height': 2.356794047070868}",LOW,ASSENDING
203.6173217,"{'Avg Width': 0.2752229010455294, 'Avg Height': 0.8816410695087404}",HIGH,STRAIGHT
87.24853901,"{'Avg Width': 1.2663060842348506, 'Avg Height': 1.770434337398988}",HIGH,STRAIGHT
412.5608181,"{'Avg Width': 1.4205241277238096, 'Avg Height': 4.18441097349274}",LOW,STRAIGHT
234.9621255,"{'Avg Width': 0.7013173355815449, 'Avg Height': 0.5929634036690652}",LOW,STRAIGHT
393.4295167,"{'Avg Width': 2.0792944783276903, 'Avg Height': 3.169738116408924}",LOW,STRAIGHT
387.9489754,"{'Avg Width': 0.15498822974275514, 'Avg Height': 0.46100254133271873}",LOW,ASSENDING
418.2180011,"{'Avg Width': 0.3062041964054657, 'Avg Height': 0.9052561836229956}",LOW,STRAIGHT
655.8036929,"{'Avg Width': 0.3296286796305972, 'Avg Height': 0.8899011842154871}",HIGH,STRAIGHT
72.0,"{'Avg Width': 0.331505678891627, 'Avg Height': 0.5235488745047272}",LOW,STRAIGHT
323.9013743,"{'Avg Width': 0.6855691266674241, 'Avg Height': 0.7013235909151739}",LOW,STRAIGHT
56.0,"{'Avg Width': 0.4648053861000883, 'Avg Height': 0.739311688795186}",HIGH,STRAIGHT
347.7742652,"{'Avg Width': 0.7461875068616353, 'Avg Height': 1.4469745933756717}",HIGH,DESCENDING
637.8526791,"{'Avg Width': 0.3314179978502008, 'Avg Height': 0.8177860347664553}",LOW,STRAIGHT
457.3896829,"{'Avg Width': 1.840536326864163, 'Avg Height': 2.001318237315302}",LOW,STRAIGHT
371.5087534,"{'Avg Width': 0.624069453660623, 'Avg Height': 1.0558948353437616}",LOW,STRAIGHT
352.4720598,"{'Avg Width': 0.23614592841871868, 'Avg Height': 0.440607945741649}",HIGH,STRAIGHT
445.7234529,"{'Avg Width': 0.41193246751758544, 'Avg Height': 0.9616564199566094}",LOW,STRAIGHT
394.4772298,"{'Avg Width': 0.15487103581820336, 'Avg Height': 0.7080153940705931}",HIGH,STRAIGHT
396.4620298,"{'Avg Width': 1.3167339640747815, 'Avg Height': 1.766521809721941}",HIGH,STRAIGHT
117.2703836,"{'Avg Width': 0.8850268166916371, 'Avg Height': 1.678384314769126}",LOW,STRAIGHT
203.4436232,"{'Avg Width': 0.2687435613421952, 'Avg Height': 0.5848608160938769}",HIGH,STRAIGHT
201.0193792,"{'Avg Width': 0.25166044889312755, 'Avg Height': 0.3778538588179664}",HIGH,STRAIGHT
490.7417381,"{'Avg Width': 0.26391473666167015, 'Avg Height': 0.7820801043740673}",HIGH,DESCENDING
359.114487,"{'Avg Width': 0.7006518288406994, 'Avg Height': 0.946660170196384}",LOW,STRAIGHT
431.7290697,"{'Avg Width': 0.47073815253917456, 'Avg Height': 1.394922209357808}",LOW,STRAIGHT
312.438939,"{'Avg Width': 1.8479126557364542, 'Avg Height': 2.7148318204870208}",LOW,STRAIGHT
730.6558697,"{'Avg Width': 1.3213208714687437, 'Avg Height': 1.1495650414169032}",LOW,STRAIGHT
327.5085761,"{'Avg Width': 0.29656524075148194, 'Avg Height': 0.5445589847904959}",LOW,DESCENDING
190.2239297,"{'Avg Width': 1.4022571412697822, 'Avg Height': 1.426087430173939}",LOW,STRAIGHT
169.8615302,"{'Avg Width': 1.1475595376617826, 'Avg Height': 2.1551502673655416}",LOW,STRAIGHT
447.3748835,"{'Avg Width': 1.2300067743630945, 'Avg Height': 1.4252236941638576}",LOW,STRAIGHT
331.7621039,"{'Avg Width': 0.19740431334117317, 'Avg Height': 0.47245253483209126}",HIGH,STRAIGHT
246.7784693,"{'Avg Width': 1.487464620423753, 'Avg Height': 2.4507257912251457}",HIGH,STRAIGHT
350.3095717,"{'Avg Width': 0.8760844839048835, 'Avg Height': 1.1705939886756016}",LOW,STRAIGHT
249.3979854,"{'Avg Width': 0.5902916128351969, 'Avg Height': 0.983790487443328}",HIGH,STRAIGHT
779.7416239,"{'Avg Width': 0.4470411796432146, 'Avg Height': 0.8807397448831038}",HIGH,STRAIGHT
348.1425247,"{'Avg Width': 0.43929999999999997, 'Avg Height': 0.682825}",HIGH,STRAIGHT
193.8534309,"{'Avg Width': 0.3480177454962872, 'Avg Height': 0.4175407667526365}",HIGH,STRAIGHT
276.1937605,"{'Avg Width': 0.56418734127025, 'Avg Height': 0.9689951644215077}",HIGH,STRAIGHT
324.4972264,"{'Avg Width': 0.6590004991245487, 'Avg Height': 1.126089623125429}",LOW,STRAIGHT
385.5191305,"{'Avg Width': 1.1679527482503165, 'Avg Height': 2.902939791319073}",LOW,STRAIGHT
69.34212723,"{'Avg Width': 1.2047656046628974, 'Avg Height': 1.1255420700037706}",LOW,STRAIGHT
289.2423186,"{'Avg Width': 0.22178000344479906, 'Avg Height': 0.6216273743712402}",HIGH,STRAIGHT
471.7977926,"{'Avg Width': 1.5201487267182006, 'Avg Height': 1.4729269767309756}",HIGH,STRAIGHT
342.9002599,"{'Avg Width': 1.0271071027868368, 'Avg Height': 4.0460594048346294}",HIGH,STRAIGHT
442.8275613,"{'Avg Width': 0.4253429550421778, 'Avg Height': 0.8926888007084554}",HIGH,STRAIGHT
440.9980925,"{'Avg Width': 0.2694127586572122, 'Avg Height': 0.7008771518538384}",HIGH,STRAIGHT
389.1622819,"{'Avg Width': 0.2506106418295579, 'Avg Height': 0.4256138592133749}",HIGH,ASSENDING
330.4076255,"{'Avg Width': 1.5854211165564567, 'Avg Height': 1.0095566981717032}",HIGH,DESCENDING
358.0640746,"{'Avg Width': 0.1832658248479092, 'Avg Height': 0.3944302718005502}",HIGH,STRAIGHT
402.1657794,"{'Avg Width': 0.20514098675764866, 'Avg Height': 0.5046917384348759}",LOW,STRAIGHT
442.8723343,"{'Avg Width': 1.8050812064060882, 'Avg Height': 3.1295184830583413}",LOW,STRAIGHT
433.7387367,"{'Avg Width': 0.793959373988234, 'Avg Height': 0.8800391363919053}",LOW,STRAIGHT
445.1436518,"{'Avg Width': 0.513579839050642, 'Avg Height': 1.4877689070820386}",LOW,STRAIGHT
366.0988442,"{'Avg Width': 2.5311033557845883, 'Avg Height': 6.002621364653056}",LOW,STRAIGHT
342.8092177,"{'Avg Width': 0.35150786799501704, 'Avg Height': 0.7721595012004784}",LOW,STRAIGHT
440.8177633,"{'Avg Width': 0.8401890362954176, 'Avg Height': 0.8491157663988106}",LOW,STRAIGHT
121.2131208,"{'Avg Width': 0.4704374216266109, 'Avg Height': 0.654374784544886}",LOW,STRAIGHT
325.1022731,"{'Avg Width': 0.8613722998016453, 'Avg Height': 1.5624813496139434}",HIGH,STRAIGHT
312.7740303,"{'Avg Width': 0.15960440994942376, 'Avg Height': 0.5643439425894882}",LOW,STRAIGHT
473.1699022,"{'Avg Width': 0.4664374042750507, 'Avg Height': 0.7456000423164391}",LOW,STRAIGHT
289.1684516,"{'Avg Width': 0.23501256393732123, 'Avg Height': 0.7527496563616289}",LOW,STRAIGHT
